Image_Link,Product_Link,Price,Product_Name
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/p/8/-original-imahcd9rm4ykcpag.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm3680fb576eb7b?pid=COMGRU9ZMYRQWDH5&lid=LSTCOMGRU9ZMYRQWDH5GKRNRG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&otracker1=search&fm=Search&iid=a0fa3af4-978f-4f24-9024-4d1969769349.COMGRU9ZMYRQWDH5.SEARCH&ppt=sp&ppn=sp&ssid=sbdtozmpy80000001761731928395&qH=312f91285e048e09,"₹65,690",Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/8/9/-original-imahgx8w63f8shx4.jpeg?q=70,https://www.flipkart.com/acer-swift-neo-oled-ai-pc-intel-core-ultra-5-115u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm7e110040e3132?pid=COMHDF2CEWYVC82H&lid=LSTCOMHDF2CEWYVC82HHY6OWR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&otracker1=search&fm=Search&iid=a0fa3af4-978f-4f24-9024-4d1969769349.COMHDF2CEWYVC82H.SEARCH&ppt=sp&ppn=sp&ssid=sbdtozmpy80000001761731928395&qH=312f91285e048e09,"₹22,000",Acer Swift Neo OLED AI PC Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFN14-54H Thin ...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/g/p/-original-imahgwkqughzkwt3.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W0Y2CdXqgcP0YZ4UdrwGHiBeYMFdcdjAr4T9Xz7anVMHfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/i/h/-original-imahcd9998zgefk5.jpeg?q=70,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44DKVFUFVS&lid=LSTCOMHYS44DKVFUFVS2KZG86&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W0wKKztL8d9nKVizOiCRHztHglS21Fpxl3SoaChod2X-IQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/q/-original-imahgwkqrdsdqfqz.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHE4ATPCZ9FXRP.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Samsung Galaxy Book5 AI Metal Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/p/8/-original-imahcd9rm4ykcpag.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm3680fb576eb7b?pid=COMGRU9ZMYRQWDH5&lid=LSTCOMGRU9ZMYRQWDH5GKRNRG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMGRU9ZMYRQWDH5.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹65,690",Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/b/y/-original-imahbpzxs7jyyvnh.jpeg?q=70,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0568tu-thin-light-laptop/p/itm033c840630887?pid=COMHBFRJZKHTQSKM&lid=LSTCOMHBFRJZKHTQSKMEEEQPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHBFRJZKHTQSKM.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0568TU Thin and Light Laptop
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38FSHVTIX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹44,990",Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/8/6/-original-imahgfdfs7spfjwe.jpeg?q=70,https://www.flipkart.com/asus-vivobook-16x-2025-creator-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-k3605vc-rp413ws-gaming-laptop/p/itmec40249e8fe47?pid=COMH9499MNGSKSBV&lid=LSTCOMH9499MNGSKSBVOF6KTA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W0KVTamnKw2X7VNsBTUM1aFcfQmQqXvMdRyysyv36pST_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000","ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (1..."
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm44fad3bb6bbe7?pid=COMHESUZH4NYW9NT&lid=LSTCOMHESUZH4NYW9NTMB5CBK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W1zYnOrBidDpu7-ixRVNUhtkCxIm2yRnStHmfqgDQ6mmPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/a/w/-original-imahb85kfwupn2ay.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-keyboard-mso-2024-intel-core-i5-13th-gen-13420h-24-gb-1-tb-ssd-windows-11-home-15irh10-thin-light-laptop/p/itm30f98a31cb8fb?pid=COMHDYG7TFGZRMFZ&lid=LSTCOMHDYG7TFGZRMFZTINJTD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHDYG7TFGZRMFZ.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹87,990",Lenovo IdeaPad Slim 3 Backlit Keyboard with MSO'2024 Intel Core i5 13th Gen 13420H - (24 GB/1 TB SSD/W...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/t/x/e1504fa-nj5542ws-e1504fa-nj1505ws-thin-and-light-laptop-asus-original-imahfcwz2czfkfsu.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj130ws-e1504fa-bq2322ws-thin-light-laptop/p/itm9af4f3b5de2ff?pid=COMH94992SQ8HYGZ&lid=LSTCOMH94992SQ8HYGZ9SLDQ4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMH94992SQ8HYGZ.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/r/l/-original-imahfthuktzgmyba.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-v3607vu-rp550ws-laptop/p/itm098aec3c37243?pid=COMH89EB4YHB2R5U&lid=LSTCOMH89EB4YHB2R5UAEKWSN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W3DRUzmwt9lP559gMb3zByN_G0EUogrMJanlD0AxfH0ivUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000","ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC((i5 14th gen) Intel Core 5 210..."
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/t/v/-original-imahgfdfxwhykkpa.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-x1407ca-ly102ws-thin-light-laptop/p/itm46931df73e192?pid=COMH89EBSHZAG9ZE&lid=LSTCOMH89EBSHZAG9ZEFVUQUB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W1etX4PzdbksZ_dcPC-mPCxKLR76FPgtV1HDuYyuN5TNvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000","ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 22..."
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/a/-original-imagttg9tykbzg3u.jpeg?q=70,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmfd3a315fce1d5?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAW6BTNCW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMGH2NKYVZCVXAW.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹10,000",Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/m/z/-original-imahgfdfjntmzjkh.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-2025-office-2024-m365-basic-backlit-keyboard-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-bq2543ws-thin-light-laptop/p/itmef216cf26f85c?pid=COMHCQ5EJAN4SYC7&lid=LSTCOMHCQ5EJAN4SYC7AENXD4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHCQ5EJAN4SYC7.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000","ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, AMD Ryzen 5 Quad Core 752..."
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/y/s/-original-imahgfdy579hjvu8.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-83er00ksin-thin-light-laptop/p/itm88613b4717866?pid=COMHCYGTDF5GYHFX&lid=LSTCOMHCYGTDF5GYHFXGCWAY7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_135&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHCYGTDF5GYHFX.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 83ER00KSIN Th...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/h/0/-original-imahgx8vbzbxzhrg.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-gr1036tu-thin-light-laptop/p/itm3940c6281caa9?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_136&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHF8G932EYZAJF.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1036TU Thin and Light La...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/z/t/-original-imahefyff86qyfeu.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-touch-screen-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W2d1Ku3azk1DUwHHPt00xOByjCbfGd0LhyutMhOZwVpCvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000","ASUS Vivobook 14 Flip OLED (2025) with Touch Screen, Backlit Keyboard, Intel Core Ultra 5 226V - (16 G..."
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/7/i/-original-imahcd9zxfkbgze4.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s14-oled-2025-copilot-pc-ai-metal-body-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-s5406sa-qd098ws-thin-light-laptop/p/itmef4e485c66819?pid=COMH89EBSS8VRUNH&lid=LSTCOMH89EBSS8VRUNHJU9JJ6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_138&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W2M6jeNNom8MiYwNA_xe1o-2R4PDjSmSB-f8FO9VKeJ4vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000","ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2..."
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/h/z/-original-imahhbyx7wpcabsf.jpeg?q=70,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme38d212ff500c?pid=COMHAUZWZGRD8HHC&lid=LSTCOMHAUZWZGRD8HHCQXWCOA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_139&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMHAUZWZGRD8HHC.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/q/n/-original-imahfkh34fzxgazb.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-5-co-pilot-next-gen-ai-pc-full-metal-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_140&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMH4N9CZ7JKPQQC.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Lenovo IdeaPad Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 1...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/7/o/-original-imagw4gqwjvm6ds6.jpeg?q=70,https://www.flipkart.com/infinix-inbook-y2-plus-intel-core-i7-11th-gen-1195g7-16-gb-512-gb-ssd-windows-11-home-xl29-thin-light-laptop/p/itmcf13c7e0b0c78?pid=COMGVJ7HHGHFNMGN&lid=LSTCOMGVJ7HHGHFNMGNCYA3SM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_141&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W3BEo7fN9kHVDvU9XHg2m_SMshK2s418BoMRimLfZ3N0_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Infinix Inbook Y2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itme1d694e05be02?pid=COMHESUZRRCGFZHG&lid=LSTCOMHESUZRRCGFZHG8PAZZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_142&otracker=search&otracker1=search&fm=Search&iid=en_m05e12skuJp19VBc2WJOZDUEDH4pwkzjUslgE43c_W02SeKUQHbkokD_Au6PSLPsWdqig1qtdaWOT5XiJhvYR6V8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹22,000",Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Lig...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/y/m/-original-imahcqeynxxzdhcy.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-al15-53-notebook/p/itm1bc0bcb4598e7?pid=COMH5WHPWD7GUWGT&lid=LSTCOMH5WHPWD7GUWGTJJNAXL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMH5WHPWD7GUWGT.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹46,990",Acer Aspire Lite Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/g/f/-original-imahgfdf8vprttbq.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b7uc-284in-b7uc-102in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXNZSJERHE&lid=LSTCOMGXMSXNZSJERHE3PFWTD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_144&otracker=search&otracker1=search&fm=Search&iid=f7a534f6-3f8b-4438-a691-e2364a469236.COMGXMSXNZSJERHE.SEARCH&ppt=sp&ppn=sp&ssid=u8gr8kxqa80000001761731931745&qH=312f91285e048e09,"₹78,990",MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/j/q/-original-imahgfdyczjhdyt4.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b7ucx-285in-b7ucx-105in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXZTA8NKTP&lid=LSTCOMGXMSXZTA8NKTP3DGT1Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=search&otracker1=search&fm=Search&iid=3d90898c-3890-4dcd-82b6-146ea43658ca.COMGXMSXZTA8NKTP.SEARCH&ppt=sp&ppn=sp&ssid=r4f62pkp1c0000001761731935592&qH=312f91285e048e09,"₹72,990",MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/p/m/-original-imah2pf2u98xefzx.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-1-tb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGWKF2XK3S2P46&lid=LSTCOMGWKF2XK3S2P46XYSLAQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=search&otracker1=search&fm=Search&iid=3d90898c-3890-4dcd-82b6-146ea43658ca.COMGWKF2XK3S2P46.SEARCH&ppt=sp&ppn=sp&ssid=r4f62pkp1c0000001761731935592&qH=312f91285e048e09,"₹49,990",Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...
https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/g/p/-original-imahgwkqughzkwt3.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=search&otracker1=search&fm=Search&iid=en_cQJH8lFihnMUNQMabYOdYOjWwLllzz8E0oE8BsS9aX0fZzdeddBFL0a69i2Np02leYMFdcdjAr4T9Xz7anVMHfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=r4f62pkp1c0000001761731935592&qH=312f91285e048e09,"₹22,000",Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...
